ID;Edad;Ingresos_Anuales;Historial_Crediticio;Monto_del_Prestamo;Plazo_del_Prestamo;Tasa_de_Interes;Deuda_Existente;Numero_de_Dependientes;Estado_Laboral;Proposito_del_Prestamo;Estado_Civil;Nivel_de_Educacion;Score_de_Riesgo_Interno;Resultado_del_Riesgo;Periodo
9352;46;$63,615.00;Bueno;$42,566.00;10;11.5%;$35,635.00;5;Empleado;Educación;Divorciado;Doctorado;503;1;2022-05
9353;46;$52,079.00;Bueno;$32,254.00;14;7.5%;$42,590.00;5;Empleado;Vivienda;Divorciado;Preparatoria;750;1;2022-04
9354;19;$62,744.00;Regular;$4,303.00;29;5.7%;$28,444.00;3;Empleado;Emergencia;Casado;Maestría;763;0;2022-08
9355;35;$74,813.00;Bueno;$7,648.00;32;10.4%;$17,664.00;0;Autónomo;Otros;Casado;Maestría;734;1;2022-03
9356;45;$71,112.00;Malo;$26,695.00;28;9.8%;$17,102.00;2;Desempleado;Educación;Soltero;Universidad;577;0;2022-05
9357;23;$92,683.00;Bueno;$27,927.00;18;9.9%;$40,134.00;3;Empleado;Vivienda;Divorciado;Preparatoria;638;0;2022-07
9358;39;$73,805.00;Malo;$43,894.00;26;5.6%;$20,356.00;4;Autónomo;Educación;Casado;Universidad;683;1;2022-08
9359;64;$69,983.00;Bueno;$33,725.00;34;13.7%;$39,093.00;1;Desempleado;Emergencia;Soltero;Preparatoria;586;1;2022-12
9360;62;$56,247.00;Bueno;$5,243.00;35;12.8%;$24,488.00;5;Desempleado;Vivienda;Soltero;Preparatoria;540;1;2022-08
9361;37;$58,381.00;Regular;$46,847.00;15;9.6%;$34,656.00;1;Empleado;Educación;Soltero;Doctorado;575;0;2022-10
9362;23;$67,877.00;Bueno;$24,546.00;10;9.9%;$1,024.00;1;Desempleado;Otros;Casado;Doctorado;601;1;2022-10
9363;40;$41,780.00;Regular;$23,294.00;14;9.4%;$41,688.00;5;Autónomo;Otros;Divorciado;Universidad;802;0;2022-12
9364;32;$52,019.00;Bueno;$9,555.00;10;8.7%;$49,117.00;2;Autónomo;Auto;Divorciado;Maestría;578;0;2022-07
9365;27;$63,623.00;Bueno;$43,247.00;16;10.4%;$34,384.00;3;Autónomo;Auto;Divorciado;Preparatoria;704;1;2022-07
9366;42;$79,747.00;Malo;$35,583.00;13;9.4%;$5,263.00;3;Desempleado;Auto;Casado;Preparatoria;608;1;2022-10
9367;63;$38,242.00;Malo;$24,279.00;19;5.0%;$19,581.00;4;Desempleado;Otros;Casado;Maestría;662;0;2022-11
9368;61;$54,348.00;Malo;$19,294.00;24;6.6%;$22,747.00;1;Empleado;Emergencia;Divorciado;Preparatoria;843;0;2022-07
9369;64;$76,534.00;Bueno;$33,622.00;9;7.7%;$34,081.00;1;Autónomo;Educación;Divorciado;Preparatoria;542;0;2022-04
9370;31;$49,739.00;Regular;$8,056.00;15;5.9%;$26,034.00;1;Desempleado;Auto;Soltero;Maestría;705;0;2022-11
9371;37;$62,772.00;Regular;$35,720.00;8;11.6%;$6,929.00;3;Desempleado;Vivienda;Casado;Maestría;609;0;2022-06
9372;64;$85,368.00;Malo;$45,340.00;18;12.0%;$23,856.00;5;Desempleado;Otros;Soltero;Universidad;564;1;2022-04
9373;39;$57,885.00;Bueno;$9,287.00;12;11.5%;$34,818.00;0;Autónomo;Educación;Soltero;Maestría;801;0;2022-10
9374;23;$20,307.00;Malo;$48,859.00;11;8.8%;$2,854.00;0;Desempleado;Vivienda;Soltero;Maestría;845;0;2022-04
9375;41;$78,379.00;Bueno;$48,427.00;26;6.1%;$33,783.00;2;Autónomo;Auto;Casado;Doctorado;772;1;2022-06
9376;33;$61,035.00;Bueno;$12,107.00;31;11.9%;$46,562.00;1;Autónomo;Emergencia;Soltero;Preparatoria;685;0;2022-03
9377;19;$21,455.00;Bueno;$44,967.00;20;12.1%;$30,329.00;2;Desempleado;Otros;Casado;Doctorado;710;0;2022-10
9378;20;$49,416.00;Bueno;$49,463.00;32;11.0%;$27,396.00;2;Desempleado;Otros;Divorciado;Doctorado;611;0;2022-10
9379;20;$62,394.00;Regular;$1,018.00;14;12.8%;$10,219.00;5;Empleado;Auto;Divorciado;Doctorado;591;0;2022-04
9380;58;$28,975.00;Regular;$39,504.00;27;11.3%;$2,147.00;1;Autónomo;Auto;Casado;Doctorado;518;0;2022-09
9381;50;$91,627.00;Regular;$45,746.00;18;5.6%;$27,873.00;2;Empleado;Otros;Soltero;Universidad;765;0;2022-10
9382;65;$37,125.00;Malo;$31,437.00;12;7.3%;$23,400.00;2;Desempleado;Auto;Soltero;Preparatoria;768;1;2022-02
9383;51;$64,224.00;Bueno;$31,294.00;12;14.1%;$24,085.00;1;Desempleado;Educación;Casado;Maestría;541;0;2022-05
9384;24;$34,761.00;Regular;$27,782.00;34;11.1%;$20,540.00;4;Empleado;Otros;Casado;Maestría;827;1;2022-01
9385;21;$54,223.00;Bueno;$19,235.00;27;10.9%;$42,525.00;4;Autónomo;Emergencia;Divorciado;Maestría;704;0;2022-11
9386;21;$38,530.00;Bueno;$13,201.00;8;11.3%;$35,245.00;0;Autónomo;Emergencia;Soltero;Maestría;614;1;2022-01
9387;37;$67,117.00;Malo;$1,768.00;26;12.5%;$12,357.00;0;Autónomo;Auto;Soltero;Universidad;767;0;2022-12
9388;40;$84,623.00;Malo;$21,480.00;10;13.1%;$30,526.00;5;Desempleado;Emergencia;Divorciado;Maestría;774;1;2022-10
9389;49;$86,883.00;Bueno;$29,051.00;18;14.8%;$12,382.00;3;Empleado;Educación;Divorciado;Universidad;616;0;2022-11
9390;31;$37,375.00;Bueno;$27,203.00;27;12.9%;$47,626.00;0;Autónomo;Otros;Casado;Maestría;502;1;2022-08
9391;18;$24,338.00;Regular;$39,998.00;22;11.9%;$33,318.00;0;Desempleado;Otros;Soltero;Preparatoria;615;0;2022-01
9392;33;$85,195.00;Malo;$34,746.00;14;9.2%;$25,949.00;0;Empleado;Emergencia;Divorciado;Universidad;710;1;2022-06
9393;35;$63,022.00;Malo;$1,511.00;9;7.3%;$16,993.00;2;Desempleado;Auto;Divorciado;Maestría;628;0;2022-01
9394;42;$69,372.00;Malo;$13,833.00;18;10.8%;$3,532.00;3;Empleado;Educación;Soltero;Preparatoria;789;0;2022-09
9395;36;$59,150.00;Malo;$37,040.00;7;5.1%;$25,086.00;1;Empleado;Educación;Soltero;Universidad;629;0;2022-08
9396;50;$70,069.00;Regular;$13,952.00;35;5.7%;$16,647.00;2;Desempleado;Educación;Divorciado;Maestría;572;0;2022-06
9397;50;$72,584.00;Regular;$18,295.00;34;6.5%;$6,942.00;2;Desempleado;Emergencia;Divorciado;Doctorado;542;1;2022-07
9398;25;$86,941.00;Regular;$42,599.00;34;7.2%;$10,318.00;2;Desempleado;Otros;Casado;Doctorado;666;0;2022-08
9399;56;$92,022.00;Regular;$29,202.00;18;7.3%;$47,930.00;0;Autónomo;Otros;Soltero;Doctorado;599;0;2022-01
9400;29;$94,520.00;Regular;$24,487.00;6;6.8%;$48,287.00;4;Empleado;Educación;Soltero;Maestría;795;1;2022-10
9401;18;$37,333.00;Regular;$45,723.00;27;12.3%;$4,335.00;5;Autónomo;Otros;Soltero;Doctorado;563;0;2022-11
9402;56;$20,416.00;Bueno;$39,430.00;21;15.0%;$37,633.00;4;Desempleado;Otros;Soltero;Preparatoria;578;0;2022-04
9403;32;$20,867.00;Bueno;$32,520.00;24;9.6%;$23,630.00;3;Empleado;Vivienda;Soltero;Maestría;545;1;2022-08
9404;46;$79,633.00;Bueno;$10,513.00;24;6.8%;$48,798.00;4;Empleado;Emergencia;Divorciado;Universidad;636;0;2022-01
9405;18;$76,458.00;Regular;$13,164.00;30;9.9%;$32,705.00;3;Desempleado;Otros;Divorciado;Universidad;784;1;2022-09
9406;20;$67,561.00;Bueno;$18,570.00;12;8.3%;$48,349.00;4;Empleado;Vivienda;Casado;Preparatoria;676;1;2022-11
9407;30;$66,832.00;Malo;$9,484.00;21;11.4%;$10,121.00;5;Autónomo;Otros;Casado;Doctorado;647;1;2022-08
9408;39;$76,265.00;Malo;$40,596.00;30;8.5%;$37,949.00;3;Desempleado;Auto;Soltero;Universidad;572;1;2022-05
9409;35;$35,420.00;Bueno;$21,775.00;32;5.2%;$30,954.00;0;Autónomo;Vivienda;Soltero;Doctorado;666;1;2022-02
9410;27;$68,711.00;Bueno;$3,446.00;30;9.2%;$8,353.00;1;Desempleado;Emergencia;Soltero;Preparatoria;830;0;2022-03
9411;57;$83,708.00;Malo;$45,780.00;7;9.7%;$26,380.00;0;Desempleado;Otros;Soltero;Preparatoria;827;0;2022-03
9412;20;$23,505.00;Bueno;$47,261.00;14;8.0%;$12,678.00;1;Autónomo;Emergencia;Divorciado;Doctorado;530;1;2022-04
9413;51;$63,140.00;Regular;$36,704.00;12;9.6%;$46,181.00;0;Desempleado;Auto;Soltero;Maestría;722;0;2022-02
9414;32;$25,772.00;Malo;$49,643.00;26;12.7%;$21,770.00;2;Autónomo;Auto;Casado;Universidad;848;1;2022-10
9415;34;$78,998.00;Malo;$47,534.00;9;10.7%;$9,657.00;5;Empleado;Otros;Casado;Maestría;670;1;2022-03
9416;52;$43,908.00;Regular;$34,698.00;28;8.4%;$12,177.00;0;Empleado;Auto;Soltero;Maestría;813;1;2022-11
9417;18;$98,830.00;Malo;$44,286.00;16;5.3%;$34,167.00;3;Empleado;Vivienda;Soltero;Maestría;663;1;2022-01
9418;51;$58,887.00;Bueno;$17,102.00;6;14.8%;$23,956.00;1;Autónomo;Vivienda;Soltero;Preparatoria;538;1;2022-07
9419;38;$63,297.00;Regular;$48,205.00;24;6.3%;$26,012.00;5;Desempleado;Educación;Casado;Preparatoria;703;0;2022-01
9420;61;$21,073.00;Bueno;$3,951.00;19;9.5%;$20,404.00;2;Empleado;Auto;Divorciado;Preparatoria;561;1;2022-12
9421;39;$66,066.00;Bueno;$21,417.00;19;12.4%;$30,643.00;3;Desempleado;Otros;Divorciado;Doctorado;601;0;2022-04
9422;29;$54,902.00;Malo;$23,700.00;7;10.4%;$36,378.00;2;Empleado;Emergencia;Divorciado;Maestría;673;0;2022-06
9423;27;$75,200.00;Malo;$34,496.00;29;8.9%;$36,645.00;2;Empleado;Emergencia;Divorciado;Preparatoria;840;0;2022-12
9424;18;$32,536.00;Regular;$10,115.00;22;9.5%;$29,072.00;2;Empleado;Emergencia;Divorciado;Preparatoria;814;1;2022-05
9425;21;$66,739.00;Malo;$19,755.00;19;12.2%;$44,218.00;0;Empleado;Vivienda;Divorciado;Maestría;698;0;2022-01
9426;65;$30,707.00;Bueno;$14,167.00;12;7.3%;$32,340.00;0;Desempleado;Emergencia;Casado;Universidad;622;0;2022-10
9427;34;$38,266.00;Regular;$7,338.00;33;13.1%;$37,193.00;0;Autónomo;Auto;Soltero;Preparatoria;522;0;2022-10
9428;38;$77,765.00;Regular;$33,610.00;16;8.6%;$31,313.00;4;Autónomo;Auto;Casado;Doctorado;537;1;2022-08
9429;55;$57,642.00;Regular;$32,161.00;24;8.1%;$44,304.00;3;Desempleado;Otros;Casado;Doctorado;770;1;2022-05
9430;52;$92,664.00;Regular;$14,187.00;28;14.9%;$22,703.00;3;Desempleado;Educación;Casado;Maestría;808;0;2022-04
9431;33;$41,712.00;Regular;$26,407.00;36;12.2%;$4,408.00;5;Autónomo;Educación;Casado;Maestría;775;1;2022-08
9432;54;$44,908.00;Bueno;$36,668.00;8;8.8%;$9,879.00;3;Empleado;Otros;Divorciado;Universidad;542;1;2022-02
9433;19;$90,905.00;Malo;$43,356.00;9;14.9%;$37,275.00;0;Empleado;Auto;Divorciado;Universidad;667;1;2022-04
9434;47;$48,454.00;Bueno;$23,998.00;7;8.1%;$26,163.00;5;Empleado;Otros;Casado;Universidad;822;1;2022-08
9435;56;$38,441.00;Malo;$5,507.00;35;8.0%;$15,577.00;0;Empleado;Emergencia;Casado;Doctorado;536;1;2022-11
9436;35;$71,711.00;Bueno;$49,382.00;9;9.9%;$35,663.00;0;Autónomo;Vivienda;Divorciado;Doctorado;506;1;2022-02
9437;58;$31,344.00;Regular;$12,443.00;16;6.1%;$2,190.00;4;Desempleado;Auto;Soltero;Doctorado;526;1;2022-03
9438;42;$74,886.00;Bueno;$14,152.00;19;8.5%;$7,901.00;1;Empleado;Otros;Divorciado;Universidad;807;0;2022-06
9439;30;$76,308.00;Malo;$8,140.00;36;6.1%;$5,524.00;2;Desempleado;Auto;Soltero;Preparatoria;715;0;2022-01
9440;37;$52,626.00;Regular;$15,954.00;27;10.9%;$19,683.00;3;Desempleado;Vivienda;Casado;Universidad;760;0;2022-01
9441;39;$55,475.00;Regular;$47,202.00;11;12.6%;$18,893.00;0;Desempleado;Emergencia;Divorciado;Doctorado;802;0;2022-08
9442;41;$85,775.00;Regular;$28,651.00;14;12.6%;$32,755.00;4;Desempleado;Vivienda;Divorciado;Preparatoria;589;0;2022-05
9443;25;$79,080.00;Regular;$4,602.00;9;14.0%;$26,197.00;0;Desempleado;Auto;Casado;Maestría;757;1;2022-06
9444;47;$75,215.00;Bueno;$44,280.00;35;5.3%;$25,879.00;5;Empleado;Emergencia;Casado;Universidad;567;0;2022-04
9445;38;$21,684.00;Bueno;$47,081.00;6;13.8%;$40,208.00;1;Empleado;Emergencia;Soltero;Preparatoria;676;0;2022-03
9446;40;$90,309.00;Bueno;$22,919.00;28;9.8%;$35,448.00;5;Autónomo;Vivienda;Casado;Maestría;645;1;2022-05
9447;43;$55,651.00;Regular;$17,950.00;12;5.9%;$6,183.00;5;Desempleado;Auto;Soltero;Universidad;768;1;2022-12
9448;54;$71,636.00;Malo;$13,366.00;20;7.8%;$8,204.00;3;Autónomo;Auto;Soltero;Doctorado;579;0;2022-07
9449;35;$96,172.00;Regular;$35,843.00;29;7.5%;$37,704.00;2;Autónomo;Vivienda;Divorciado;Preparatoria;769;1;2022-08
9450;58;$86,118.00;Malo;$24,922.00;30;14.6%;$13,155.00;4;Autónomo;Vivienda;Casado;Maestría;679;1;2022-11
9451;44;$39,566.00;Regular;$29,273.00;17;9.3%;$34,011.00;2;Desempleado;Auto;Soltero;Maestría;558;0;2022-03
9452;19;$70,805.00;Regular;$19,904.00;6;13.7%;$630.00;1;Empleado;Otros;Soltero;Preparatoria;832;0;2022-01
9453;30;$94,018.00;Bueno;$37,104.00;23;7.3%;$47,747.00;1;Autónomo;Auto;Soltero;Universidad;613;0;2022-01
9454;18;$37,428.00;Bueno;$12,686.00;29;6.9%;$8,203.00;2;Autónomo;Auto;Soltero;Doctorado;523;1;2022-03
9455;65;$34,756.00;Malo;$46,916.00;25;6.0%;$21,129.00;3;Autónomo;Educación;Casado;Doctorado;538;1;2022-10
9456;54;$91,438.00;Bueno;$19,933.00;17;10.0%;$19,811.00;3;Empleado;Auto;Soltero;Preparatoria;602;0;2022-08
9457;50;$25,918.00;Bueno;$8,997.00;19;6.5%;$42,112.00;5;Empleado;Auto;Soltero;Universidad;818;1;2022-02
9458;46;$83,099.00;Regular;$29,315.00;13;9.2%;$26,812.00;1;Desempleado;Educación;Soltero;Doctorado;730;0;2022-05
9459;21;$91,689.00;Bueno;$40,001.00;35;6.1%;$32,789.00;1;Autónomo;Vivienda;Divorciado;Universidad;546;0;2022-03
9460;58;$69,295.00;Regular;$16,127.00;13;6.7%;$3,493.00;2;Autónomo;Educación;Soltero;Preparatoria;745;0;2022-12
9461;27;$87,436.00;Malo;$19,952.00;18;13.7%;$37,859.00;3;Desempleado;Vivienda;Soltero;Doctorado;733;1;2022-08
9462;57;$32,226.00;Malo;$14,553.00;28;8.1%;$24,966.00;1;Empleado;Auto;Soltero;Universidad;689;1;2022-02
9463;39;$58,943.00;Regular;$10,414.00;28;9.1%;$12,861.00;5;Autónomo;Vivienda;Divorciado;Doctorado;681;1;2022-03
9464;26;$78,719.00;Bueno;$19,987.00;28;5.1%;$38,910.00;4;Empleado;Emergencia;Soltero;Preparatoria;682;1;2022-11
9465;43;$59,017.00;Regular;$18,802.00;9;13.4%;$24,526.00;3;Desempleado;Emergencia;Casado;Doctorado;677;1;2022-10
9466;54;$47,628.00;Regular;$21,257.00;9;13.6%;$24,610.00;5;Autónomo;Educación;Soltero;Doctorado;641;1;2022-06
9467;26;$54,233.00;Regular;$4,641.00;22;7.6%;$31,363.00;3;Empleado;Educación;Casado;Doctorado;832;1;2022-12
9468;47;$43,653.00;Bueno;$40,882.00;18;10.3%;$16,988.00;1;Autónomo;Educación;Casado;Preparatoria;780;0;2022-04
9469;27;$77,419.00;Malo;$5,633.00;25;12.9%;$7,223.00;3;Empleado;Vivienda;Casado;Maestría;539;0;2022-01
9470;18;$86,359.00;Regular;$16,698.00;14;14.7%;$19,901.00;1;Autónomo;Emergencia;Soltero;Universidad;517;0;2022-03
9471;62;$96,166.00;Regular;$35,986.00;9;14.5%;$8,427.00;4;Desempleado;Emergencia;Soltero;Universidad;808;0;2022-06
9472;29;$91,499.00;Regular;$7,791.00;7;13.3%;$6,004.00;1;Autónomo;Otros;Casado;Universidad;528;1;2022-10
9473;34;$34,749.00;Bueno;$46,510.00;30;12.7%;$39,401.00;4;Empleado;Emergencia;Casado;Doctorado;630;0;2022-05
9474;65;$95,046.00;Malo;$15,587.00;29;11.4%;$20,612.00;0;Desempleado;Auto;Divorciado;Preparatoria;674;0;2022-11
9475;20;$21,891.00;Regular;$46,749.00;6;9.9%;$33,820.00;0;Desempleado;Vivienda;Casado;Maestría;545;0;2022-08
9476;63;$47,903.00;Bueno;$20,226.00;16;9.7%;$10,378.00;3;Autónomo;Emergencia;Casado;Maestría;573;1;2022-07
9477;63;$34,483.00;Regular;$47,217.00;6;13.1%;$4,078.00;3;Desempleado;Educación;Divorciado;Preparatoria;568;0;2022-01
9478;60;$74,627.00;Regular;$2,121.00;27;5.7%;$22,543.00;1;Desempleado;Vivienda;Soltero;Universidad;741;0;2022-01
9479;42;$22,027.00;Bueno;$21,696.00;23;11.9%;$22,784.00;5;Autónomo;Educación;Divorciado;Preparatoria;526;0;2022-02
9480;53;$97,641.00;Malo;$43,744.00;23;8.6%;$9,316.00;5;Autónomo;Auto;Casado;Maestría;608;0;2022-08
9481;37;$35,593.00;Bueno;$45,280.00;31;5.7%;$42,016.00;4;Empleado;Otros;Casado;Maestría;682;0;2022-04
9482;40;$40,483.00;Bueno;$19,118.00;27;7.8%;$1,849.00;5;Desempleado;Vivienda;Casado;Doctorado;506;1;2022-08
9483;18;$69,734.00;Malo;$46,207.00;25;14.8%;$26,502.00;5;Autónomo;Educación;Divorciado;Maestría;679;1;2022-05
9484;43;$58,099.00;Regular;$31,021.00;7;13.7%;$24,423.00;0;Desempleado;Emergencia;Soltero;Preparatoria;789;1;2022-01
9485;57;$30,641.00;Regular;$17,270.00;22;8.7%;$6,547.00;4;Autónomo;Vivienda;Casado;Doctorado;524;1;2022-07
9486;43;$81,579.00;Bueno;$40,353.00;21;13.5%;$24,964.00;2;Desempleado;Emergencia;Soltero;Maestría;739;1;2022-08
9487;35;$52,286.00;Bueno;$10,911.00;29;10.6%;$1,653.00;4;Empleado;Otros;Casado;Universidad;746;0;2022-02
9488;59;$44,309.00;Bueno;$5,074.00;21;8.3%;$24,882.00;5;Empleado;Auto;Soltero;Doctorado;810;0;2022-09
9489;53;$94,718.00;Bueno;$8,044.00;30;9.7%;$34,715.00;3;Desempleado;Otros;Soltero;Preparatoria;617;1;2022-05
9490;33;$93,781.00;Bueno;$40,942.00;16;12.9%;$35,639.00;4;Autónomo;Vivienda;Divorciado;Maestría;692;0;2022-05
9491;33;$30,694.00;Malo;$16,731.00;24;13.2%;$37,676.00;1;Desempleado;Otros;Soltero;Universidad;527;0;2022-06
9492;61;$71,777.00;Bueno;$20,796.00;21;5.8%;$4,046.00;4;Empleado;Educación;Soltero;Universidad;794;0;2022-03
9493;65;$69,527.00;Regular;$29,881.00;25;13.3%;$28,017.00;4;Autónomo;Auto;Divorciado;Universidad;512;0;2022-01
9494;25;$86,750.00;Bueno;$3,104.00;32;14.3%;$40,514.00;5;Empleado;Emergencia;Divorciado;Doctorado;713;0;2022-12
9495;22;$77,749.00;Malo;$7,422.00;26;13.8%;$12,616.00;0;Empleado;Educación;Divorciado;Doctorado;603;1;2022-04
9496;28;$50,725.00;Malo;$26,687.00;9;13.8%;$12,768.00;0;Desempleado;Emergencia;Soltero;Maestría;509;0;2022-11
9497;33;$95,611.00;Malo;$21,996.00;12;5.3%;$49,103.00;4;Desempleado;Emergencia;Divorciado;Maestría;513;0;2022-07
9498;61;$67,237.00;Malo;$24,547.00;15;12.3%;$44,347.00;1;Empleado;Vivienda;Soltero;Universidad;725;1;2022-03
9499;38;$25,316.00;Bueno;$38,293.00;26;7.4%;$40,998.00;1;Autónomo;Vivienda;Soltero;Maestría;630;0;2022-02
9500;46;$45,953.00;Malo;$14,160.00;17;12.1%;$5,946.00;4;Desempleado;Otros;Casado;Preparatoria;731;1;2022-05
9501;29;$54,440.00;Malo;$34,734.00;19;12.5%;$17,343.00;2;Empleado;Vivienda;Soltero;Universidad;642;0;2022-04
9502;25;$57,260.00;Regular;$3,400.00;22;13.1%;$34,728.00;0;Autónomo;Otros;Soltero;Universidad;642;0;2022-04
9503;23;$51,534.00;Malo;$26,326.00;35;8.5%;$35,505.00;3;Desempleado;Auto;Casado;Preparatoria;575;1;2022-01
9504;38;$71,622.00;Malo;$24,726.00;32;12.3%;$8,093.00;1;Empleado;Educación;Casado;Doctorado;528;0;2022-04
9505;50;$81,427.00;Regular;$9,761.00;7;11.7%;$42,288.00;5;Empleado;Educación;Soltero;Universidad;652;0;2022-02
9506;48;$55,323.00;Bueno;$22,026.00;36;10.1%;$7,983.00;4;Autónomo;Educación;Soltero;Preparatoria;794;0;2022-07
9507;61;$98,651.00;Regular;$15,687.00;18;5.3%;$40,558.00;0;Autónomo;Auto;Soltero;Doctorado;502;0;2022-11
9508;32;$66,833.00;Bueno;$44,854.00;24;5.2%;$7,515.00;1;Autónomo;Auto;Casado;Maestría;770;0;2022-08
9509;32;$81,720.00;Regular;$20,524.00;21;12.0%;$24,988.00;3;Empleado;Auto;Soltero;Preparatoria;656;1;2022-06
9510;32;$61,844.00;Bueno;$48,856.00;19;10.0%;$43,105.00;3;Autónomo;Auto;Soltero;Universidad;681;1;2022-05
9511;59;$86,028.00;Regular;$16,447.00;15;11.7%;$18,717.00;5;Empleado;Auto;Soltero;Doctorado;505;1;2022-01
9512;33;$47,552.00;Bueno;$14,225.00;17;14.5%;$10,980.00;1;Empleado;Auto;Divorciado;Maestría;839;1;2022-04
9513;46;$96,533.00;Bueno;$21,864.00;36;13.3%;$49,919.00;5;Desempleado;Vivienda;Divorciado;Universidad;616;1;2022-12
9514;20;$42,035.00;Regular;$48,840.00;26;11.2%;$47,801.00;5;Empleado;Educación;Divorciado;Universidad;724;1;2022-10
9515;48;$64,694.00;Regular;$38,857.00;23;6.3%;$35,420.00;3;Empleado;Vivienda;Soltero;Maestría;594;1;2022-07
9516;33;$57,930.00;Regular;$2,374.00;20;12.2%;$41,547.00;1;Empleado;Educación;Soltero;Universidad;703;0;2022-06
9517;28;$69,367.00;Regular;$20,905.00;14;13.0%;$30,571.00;0;Empleado;Vivienda;Soltero;Preparatoria;603;0;2022-10
9518;25;$74,843.00;Regular;$9,647.00;25;9.7%;$42,285.00;3;Desempleado;Vivienda;Divorciado;Maestría;550;0;2022-12
9519;38;$89,027.00;Malo;$7,248.00;34;14.3%;$34,897.00;2;Desempleado;Otros;Casado;Preparatoria;594;0;2022-06
9520;37;$65,301.00;Malo;$42,219.00;31;11.1%;$18,546.00;0;Desempleado;Emergencia;Soltero;Universidad;557;0;2022-02
9521;38;$43,911.00;Malo;$27,892.00;12;12.3%;$30,398.00;1;Empleado;Educación;Divorciado;Maestría;679;0;2022-05
9522;31;$34,374.00;Malo;$17,797.00;36;9.4%;$3,589.00;1;Autónomo;Emergencia;Casado;Maestría;803;0;2022-01
9523;65;$54,514.00;Regular;$22,438.00;7;6.6%;$38,175.00;5;Desempleado;Auto;Casado;Universidad;636;0;2022-09
9524;39;$62,374.00;Malo;$12,099.00;17;10.1%;$23,219.00;1;Empleado;Otros;Casado;Maestría;605;1;2022-05
9525;62;$90,365.00;Malo;$17,810.00;28;8.5%;$4,966.00;4;Autónomo;Educación;Casado;Preparatoria;710;0;2022-04
9526;61;$66,759.00;Regular;$6,834.00;28;7.5%;$12,409.00;5;Autónomo;Otros;Soltero;Maestría;633;1;2022-11
9527;25;$38,199.00;Malo;$41,778.00;13;8.7%;$32,359.00;0;Empleado;Vivienda;Casado;Preparatoria;623;0;2022-05
9528;43;$66,524.00;Malo;$31,413.00;34;11.3%;$10,129.00;1;Desempleado;Otros;Soltero;Maestría;540;1;2022-05
9529;21;$75,405.00;Regular;$46,973.00;24;10.4%;$11,375.00;5;Empleado;Educación;Divorciado;Universidad;520;0;2022-11
9530;45;$20,775.00;Regular;$47,264.00;7;8.9%;$34,833.00;5;Empleado;Emergencia;Casado;Preparatoria;630;1;2022-04
9531;34;$91,560.00;Regular;$37,567.00;15;8.4%;$25,142.00;0;Empleado;Educación;Soltero;Preparatoria;592;0;2022-06
9532;22;$85,069.00;Bueno;$11,588.00;36;5.7%;$44,851.00;5;Desempleado;Educación;Casado;Doctorado;714;1;2022-01
9533;36;$70,377.00;Malo;$32,499.00;12;13.9%;$14,943.00;4;Autónomo;Educación;Divorciado;Preparatoria;567;1;2022-05
9534;62;$74,246.00;Malo;$33,336.00;10;10.0%;$14,490.00;1;Autónomo;Otros;Soltero;Universidad;586;1;2022-02
9535;60;$83,557.00;Bueno;$28,809.00;31;10.6%;$35,888.00;1;Autónomo;Otros;Divorciado;Universidad;614;1;2022-02
9536;59;$37,399.00;Bueno;$32,921.00;22;11.6%;$10,193.00;3;Autónomo;Otros;Soltero;Doctorado;812;1;2022-01
9537;41;$96,812.00;Bueno;$24,410.00;36;6.2%;$15,561.00;0;Autónomo;Auto;Soltero;Preparatoria;649;0;2022-01
9538;22;$43,586.00;Regular;$30,700.00;13;10.4%;$7,724.00;4;Empleado;Vivienda;Casado;Preparatoria;560;1;2022-07
9539;38;$26,216.00;Regular;$42,082.00;22;10.2%;$20,799.00;4;Empleado;Auto;Divorciado;Universidad;629;0;2022-10
9540;52;$38,090.00;Malo;$1,800.00;20;14.7%;$17,187.00;5;Autónomo;Emergencia;Casado;Universidad;760;1;2022-09
9541;27;$38,863.00;Regular;$22,242.00;22;7.3%;$49,932.00;0;Autónomo;Educación;Soltero;Doctorado;598;0;2022-09
9542;34;$60,792.00;Bueno;$35,172.00;13;6.8%;$1,036.00;3;Desempleado;Educación;Soltero;Maestría;758;0;2022-04
9543;48;$37,421.00;Bueno;$35,785.00;7;7.7%;$19,249.00;4;Desempleado;Vivienda;Casado;Maestría;738;1;2022-06
9544;43;$67,766.00;Regular;$39,697.00;14;5.3%;$21,372.00;1;Autónomo;Emergencia;Soltero;Maestría;622;1;2022-07
9545;26;$35,797.00;Regular;$9,232.00;28;11.0%;$18,638.00;5;Autónomo;Otros;Casado;Universidad;818;1;2022-05
9546;49;$57,865.00;Regular;$4,283.00;33;8.7%;$18,955.00;0;Empleado;Educación;Divorciado;Doctorado;520;0;2022-10
9547;63;$40,810.00;Malo;$33,694.00;20;13.8%;$36,705.00;3;Empleado;Educación;Casado;Doctorado;708;1;2022-08
9548;26;$99,613.00;Regular;$15,860.00;10;10.1%;$38,526.00;1;Empleado;Educación;Soltero;Doctorado;792;1;2022-01
9549;30;$84,510.00;Regular;$15,061.00;32;7.3%;$47,745.00;1;Empleado;Emergencia;Soltero;Universidad;779;1;2022-09
9550;34;$62,881.00;Malo;$14,975.00;16;8.0%;$40,939.00;4;Desempleado;Vivienda;Divorciado;Universidad;669;1;2022-05
